#token | count
функционирование ; 1
функциями ; 1
характер ; 1
характеризовалась ; 1
характеризует ; 1
характеризуют ; 1
характеризующее ; 1
характеристикам ; 1
хлебопашцах ; 1
хозрасчета ; 1
хозяйственной ; 1
хозяйственные ; 1
хозяйством ; 1
холодная ; 1
холодной ; 1
хотели ; 1
хотелось ; 1
христианство ; 1
хронологический ; 1
художники ; 1
хуторов ; 1
царской ; 1
царствований ; 1
царь ; 1
целинных ; 1
целое ; 1
целом ; 1
целями ; 1
ценам ; 1
цензуры ; 1
ценностей ; 1
ценности ; 1
централизацию ; 1
централизация ; 1
централизованного ; 1
централизовать ; 1
центрального ; 1
цены ; 1
церковь ; 1
цивилизационная ; 1
цивилизация ; 1
часов ; 1
частного ; 1
частный ; 1
чек ; 1
человека ; 1
человечества ; 1
чем ; 1
червонец ; 1
черты ; 1
четвертой ; 1
числа ; 1
числу ; 1
членов ; 1
чрезвычайный ; 1
чужой ; 1
чья ; 1
шаг ; 1
шагом ; 1
широкомасштабных ; 1
школы ; 1
шоковая ; 1
экономикой ; 1
экономическими ; 1
экономическом ; 1
эксплуататорских ; 1
электростанции ; 1
эмиграции ; 1
энергетического ; 1
энергоносителей ; 1
энтузиазму ; 1
эпохи ; 1
эсерами ; 1
этап ; 1
эти ; 1
этого ; 1
южное ; 1
юридически ; 1
юриспруденция ; 1
явилась ; 1
явился ; 1
явлением ; 1
явления ; 1
являлась ; 1
являлись ; 1
ядерную ; 1
ядерщиков ; 1
языка ; 1
января ; 1
ярлык ; 1
ясен ; 1
